,ACH-000147,ACH-000624,ACH-000028,ACH-000277,ACH-000117,ACH-000097,ACH-000212,ACH-000856,ACH-000849,ACH-000768,ACH-000783,ACH-000573,ACH-000643,ACH-000352,ACH-000276,ACH-000019,ACH-000223,ACH-000374,ACH-000288,ACH-000711,ACH-000927,ACH-000759,ACH-000721,ACH-000934,ACH-000330,ACH-000859,ACH-000699
SDHB,0.7361963190184049,0.8128834355828221,0.7709611451942741,0.7597137014314929,0.7372188139059305,0.7464212678936605,0.8670756646216768,0.7280163599182005,0.7259713701431493,0.7903885480572597,0.8159509202453987,0.8394683026584867,0.7433537832310838,0.8905930470347648,0.6492842535787321,0.7903885480572597,0.7965235173824131,0.7576687116564417,0.8220858895705522,0.7760736196319018,0.7924335378323109,0.5623721881390593,0.8701431492842536,0.7791411042944786,0.7331288343558282,0.7566462167689162,0.8312883435582822
CRTAP,0.7290388548057259,0.83640081799591,0.6094069529652352,0.6912065439672802,0.6912065439672802,0.45194274028629855,0.7750511247443763,0.8660531697341514,0.49897750511247446,0.8445807770961146,0.7893660531697342,0.8752556237218814,0.7106339468302658,0.3936605316973415,0.6860940695296524,0.5347648261758691,0.5306748466257669,0.7341513292433538,0.8384458077709611,0.8353783231083844,0.310838445807771,0.7443762781186094,0.7505112474437627,0.7167689161554193,0.5419222903885481,0.696319018404908,0.8548057259713702
STAT5B,0.39570552147239263,0.32004089979550104,0.21267893660531698,0.17484662576687116,0.17893660531697342,0.22188139059304704,0.15337423312883436,0.3445807770961145,0.19222903885480572,0.20143149284253578,0.25971370143149286,0.13496932515337423,0.18404907975460122,0.483640081799591,0.4775051124744376,0.21267893660531698,0.19427402862985685,0.33844580777096117,0.2310838445807771,0.09815950920245399,0.20245398773006135,0.26278118609406953,0.4274028629856851,0.08588957055214724,0.591002044989775,0.2505112474437628,0.16973415132924335
RRP12,0.4897750511247444,0.3292433537832311,0.34662576687116564,0.3159509202453988,0.37525562372188137,0.2392638036809816,0.25357873210633947,0.3292433537832311,0.2668711656441718,0.40388548057259716,0.3179959100204499,0.4274028629856851,0.17995910020449898,0.43047034764826175,0.25255623721881393,0.4785276073619632,0.1983640081799591,0.434560327198364,0.46932515337423314,0.3159509202453988,0.3006134969325153,0.3057259713701431,0.46932515337423314,0.5644171779141104,0.26482617586912066,0.21779141104294478,0.33844580777096117
POLE2,0.3333333333333333,0.16359918200409,0.3425357873210634,0.35480572597137017,0.50920245398773,0.261758691206544,0.21881390593047034,0.43558282208588955,0.1687116564417178,0.4100204498977505,0.310838445807771,0.20040899795501022,0.1492842535787321,0.3997955010224949,0.3537832310838446,0.3006134969325153,0.3057259713701431,0.35480572597137017,0.35480572597137017,0.20449897750511248,0.3343558282208589,0.18098159509202455,0.254601226993865,0.3210633946830266,0.2965235173824131,0.2085889570552147,0.3987730061349693
SNX7,0.015337423312883436,0.33844580777096117,0.16973415132924335,0.053169734151329244,0.16257668711656442,0.32413087934560325,0.49591002044989774,0.6952965235173824,0.6053169734151329,0.5040899795501023,0.16257668711656442,0.22699386503067484,0.48261758691206547,0.3670756646216769,0.450920245398773,0.16768916155419222,0.3824130879345603,0.19631901840490798,0.5644171779141104,0.33844580777096117,0.21881390593047034,0.07464212678936605,0.36912065439672803,0.14519427402862986,0.081799591002045,0.4161554192229039,0.049079754601226995
SOCS2,0.03578732106339468,0.019427402862985686,0.07157464212678936,0.2167689161554192,0.04294478527607362,0.0869120654396728,0.4284253578732106,0.23721881390593047,0.06748466257668712,0.07259713701431493,0.2198364008179959,0.03169734151329243,0.06441717791411043,0.028629856850715747,0.04396728016359918,0.09815950920245399,0.011247443762781187,0.3425357873210634,0.19529652351738241,0.14212678936605316,0.294478527607362,0.012269938650306749,0.06032719836400818,0.15848670756646216,0.04396728016359918,0.050102249488752554,0.027607361963190184
GOLT1B,0.4100204498977505,0.5521472392638037,0.3660531697341513,0.4335378323108384,0.4069529652351738,0.6400817995910021,0.7290388548057259,0.4161554192229039,0.5756646216768916,0.5766871165644172,0.20552147239263804,0.6288343558282209,0.6319018404907976,0.39059304703476483,0.4049079754601227,0.4611451942740286,0.5613496932515337,0.4897750511247444,0.6860940695296524,0.6155419222903885,0.38548057259713703,0.5184049079754601,0.6400817995910021,0.39161554192229037,0.3834355828220859,0.20552147239263804,0.7822085889570553
CDCA4,0.4458077709611452,0.41513292433537835,0.5572597137014315,0.2198364008179959,0.5010224948875256,0.4100204498977505,0.39161554192229037,0.4488752556237219,0.31390593047034765,0.6278118609406953,0.35276073619631904,0.41922290388548056,0.2443762781186094,0.5746421267893661,0.5388548057259713,0.4212678936605317,0.401840490797546,0.7852760736196319,0.4458077709611452,0.2822085889570552,0.38139059304703476,0.27505112474437626,0.44171779141104295,0.28732106339468305,0.42433537832310836,0.4049079754601227,0.48466257668711654
CANT1,0.8987730061349694,0.6492842535787321,0.7361963190184049,0.8292433537832311,0.8210633946830266,0.8231083844580777,0.7372188139059305,0.4284253578732106,0.7515337423312883,0.6329243353783232,0.83640081799591,0.48466257668711654,0.7290388548057259,0.7566462167689162,0.7505112474437627,0.7760736196319018,0.6789366053169734,0.8629856850715747,0.4734151329243354,0.8169734151329243,0.8057259713701431,0.876278118609407,0.621676891615542,0.7730061349693251,0.8302658486707567,0.6738241308793456,0.6697341513292433
CASP7,0.5194274028629857,0.5204498977505112,0.32719836400818,0.43660531697341515,0.5296523517382413,0.6226993865030674,0.130879345603272,0.1656441717791411,0.2147239263803681,0.23721881390593047,0.47443762781186094,0.4498977505112474,0.278118609406953,0.4427402862985685,0.20143149284253578,0.3885480572597137,0.2034764826175869,0.3660531697341513,0.1411042944785276,0.3118609406952965,0.14621676891615543,0.5316973415132924,0.2065439672801636,0.4396728016359918,0.35787321063394684,0.5664621676891616,0.1492842535787321
RPS6KA1,0.33640081799591004,0.5255623721881391,0.4458077709611452,0.5879345603271984,0.3118609406952965,0.3670756646216769,0.14621676891615543,0.4662576687116564,0.5633946830265849,0.26278118609406953,0.43660531697341515,0.26482617586912066,0.3098159509202454,0.33844580777096117,0.31390593047034765,0.3057259713701431,0.37014314928425357,0.4100204498977505,0.29754601226993865,0.3997955010224949,0.45194274028629855,0.19529652351738241,0.22392638036809817,0.41922290388548056,0.2505112474437628,0.4611451942740286,0.6032719836400818
PYGL,0.34049079754601225,0.7699386503067485,0.5991820040899796,0.11451942740286299,0.7055214723926381,0.1390593047034765,0.6881390593047034,0.7361963190184049,0.0736196319018405,0.6390593047034765,0.05828220858895705,0.4703476482617587,0.7157464212678937,0.876278118609407,0.778118609406953,0.4069529652351738,0.08588957055214724,0.6503067484662577,0.5449897750511248,0.7791411042944786,0.05214723926380368,0.7597137014314929,0.8496932515337423,0.22699386503067484,0.6053169734151329,0.7259713701431493,0.35787321063394684
FGFR2,0.49795501022494887,0.5623721881390593,0.26380368098159507,0.03885480572597137,0.20756646216768918,0.13701431492842536,0.03374233128834356,0.7321063394683026,0.16973415132924335,0.02044989775051125,0.11451942740286299,0.10429447852760736,0.034764826175869123,0.4560327198364008,0.5838445807770961,0.23721881390593047,0.39059304703476483,0.10531697341513292,0.3047034764826176,0.17280163599182005,0.06134969325153374,0.05214723926380368,0.05521472392638037,0.049079754601226995,0.6421267893660532,0.06237218813905931,0.23006134969325154
RAB31,0.08588957055214724,0.13803680981595093,0.18813905930470348,0.14314928425357873,0.130879345603272,0.39059304703476483,0.3179959100204499,0.16155419222903886,0.37321063394683024,0.42535787321063395,0.034764826175869123,0.3118609406952965,0.7689161554192229,0.05521472392638037,0.5368098159509203,0.46421267893660534,0.13496932515337423,0.6267893660531697,0.6319018404907976,0.40797546012269936,0.06748466257668712,0.05828220858895705,0.4263803680981595,0.2167689161554192,0.1901840490797546,0.2668711656441718,0.37014314928425357
INTS3,0.5,0.42433537832310836,0.42535787321063395,0.4386503067484663,0.40286298568507156,0.6983640081799591,0.3292433537832311,0.6134969325153374,0.4498977505112474,0.22597137014314927,0.6523517382413088,0.44171779141104295,0.532719836400818,0.35276073619631904,0.24948875255623723,0.4171779141104294,0.3067484662576687,0.4427402862985685,0.38445807770961143,0.28118609406952966,0.4233128834355828,0.5777096114519428,0.3824130879345603,0.30265848670756645,0.6278118609406953,0.39263803680981596,0.37423312883435583
PHGDH,0.8302658486707567,0.8885480572597138,0.7331288343558282,0.8261758691206544,0.6595092024539877,0.6186094069529653,0.8946830265848671,0.9059304703476483,0.9059304703476483,0.09815950920245399,0.7157464212678937,0.8967280163599182,0.8118609406952966,0.8813905930470347,0.8476482617586912,0.8292433537832311,0.7392638036809815,0.7658486707566462,0.5194274028629857,0.8537832310838446,0.8875255623721882,0.39570552147239263,0.9049079754601227,0.8732106339468303,0.7249488752556237,0.8139059304703476,0.9120654396728016
NUSAP1,0.8680981595092024,0.8680981595092024,0.7290388548057259,0.8098159509202454,0.7995910020449898,0.8588957055214724,0.8016359918200409,0.878323108384458,0.7903885480572597,0.8466257668711656,0.8507157464212679,0.8057259713701431,0.7648261758691206,0.7096114519427403,0.8302658486707567,0.6932515337423313,0.8599182004089979,0.8558282208588958,0.8415132924335378,0.8333333333333334,0.5480572597137015,0.7116564417177914,0.7484662576687117,0.712678936605317,0.8169734151329243,0.8742331288343558,0.8374233128834356
TMEM109,0.8292433537832311,0.6451942740286298,0.7566462167689162,0.45296523517382414,0.7167689161554193,0.3496932515337423,0.7484662576687117,0.8067484662576687,0.7085889570552147,0.8077709611451943,0.5736196319018405,0.4867075664621677,0.614519427402863,0.843558282208589,0.7770961145194274,0.6728016359918201,0.7024539877300614,0.787321063394683,0.7719836400817995,0.7433537832310838,0.8139059304703476,0.6390593047034765,0.7852760736196319,0.7044989775051125,0.6595092024539877,0.7372188139059305,0.852760736196319
RRS1,0.5521472392638037,0.20245398773006135,0.4274028629856851,0.532719836400818,0.2505112474437628,0.37934560327198363,0.4897750511247444,0.43149284253578735,0.4171779141104294,0.38548057259713703,0.7321063394683026,0.5449897750511248,0.42024539877300615,0.721881390593047,0.5204498977505112,0.7055214723926381,0.49079754601226994,0.7055214723926381,0.6922290388548057,0.46932515337423314,0.6697341513292433,0.621676891615542,0.7044989775051125,0.6860940695296524,0.278118609406953,0.4918200408997955,0.4222903885480573
MYL9,0.7137014314928425,0.5572597137014315,0.023517382413087935,0.12167689161554192,0.820040899795501,0.05214723926380368,0.7239263803680982,0.3967280163599182,0.12576687116564417,0.7433537832310838,0.7627811860940695,0.48057259713701433,0.7075664621676891,0.18302658486707565,0.8997955010224948,0.016359918200409,0.05623721881390593,0.4734151329243354,0.8312883435582822,0.7341513292433538,0.03169734151329243,0.046012269938650305,0.0869120654396728,0.041922290388548056,0.7668711656441718,0.016359918200409,0.6339468302658486
RAD9A,0.5961145194274029,0.7944785276073619,0.6134969325153374,0.6451942740286298,0.4560327198364008,0.8087934560327198,0.3149284253578732,0.523517382413088,0.4396728016359918,0.3210633946830266,0.31901840490797545,0.3292433537832311,0.588957055214724,0.6298568507157464,0.30879345603271985,0.5316973415132924,0.558282208588957,0.37423312883435583,0.22085889570552147,0.3885480572597137,0.6462167689161554,0.6779141104294478,0.483640081799591,0.6574642126789366,0.5593047034764826,0.26278118609406953,0.4867075664621677
MRPL12,0.8537832310838446,0.7494887525562373,0.8016359918200409,0.7811860940695297,0.7934560327198364,0.8865030674846626,0.8957055214723927,0.8087934560327198,0.8067484662576687,0.8026584867075665,0.8394683026584867,0.7351738241308794,0.48466257668711654,0.8292433537832311,0.8077709611451943,0.8220858895705522,0.7924335378323109,0.7934560327198364,0.7198364008179959,0.8210633946830266,0.8415132924335378,0.7280163599182005,0.876278118609407,0.7955010224948875,0.689161554192229,0.7576687116564417,0.8496932515337423
PPP2R5A,0.39775051124744376,0.3660531697341513,0.2116564417177914,0.483640081799591,0.42535787321063395,0.7484662576687117,0.22188139059304704,0.3374233128834356,0.49079754601226994,0.14621676891615543,0.39775051124744376,0.23517382413087934,0.1196319018404908,0.42433537832310836,0.19631901840490798,0.3128834355828221,0.32413087934560325,0.45807770961145194,0.13803680981595093,0.22597137014314927,0.2832310838445808,0.5132924335378323,0.310838445807771,0.3149284253578732,0.5040899795501023,0.44069529652351735,0.2310838445807771
CLSTN1,0.48773006134969327,0.8568507157464212,0.6973415132924335,0.6687116564417178,0.6809815950920245,0.278118609406953,0.621676891615542,0.696319018404908,0.6042944785276073,0.7280163599182005,0.7382413087934561,0.49591002044989774,0.7310838445807771,0.5357873210633947,0.7280163599182005,0.6155419222903885,0.7443762781186094,0.8098159509202454,0.7801635991820041,0.689161554192229,0.6257668711656442,0.4662576687116564,0.721881390593047,0.6717791411042945,0.745398773006135,0.7668711656441718,0.7198364008179959
MLLT11,0.12576687116564417,0.19325153374233128,0.09611451942740286,0.11758691206543967,0.06952965235173825,0.1329243353783231,0.12065439672801637,0.07668711656441718,0.049079754601226995,0.0408997955010225,0.1083844580777096,0.5224948875255624,0.14314928425357873,0.08384458077709611,0.39059304703476483,0.10940695296523517,0.04703476482617587,0.03169734151329243,0.18507157464212678,0.24539877300613497,0.06952965235173825,0.08282208588957055,0.25766871165644173,0.26482617586912066,0.10122699386503067,0.05521472392638037,0.06134969325153374
DAXX,0.7188139059304703,0.7965235173824131,0.5756646216768916,0.614519427402863,0.6656441717791411,0.5214723926380368,0.6932515337423313,0.6809815950920245,0.8047034764826176,0.7137014314928425,0.8241308793456033,0.6922290388548057,0.7709611451942741,0.6247443762781186,0.7290388548057259,0.6492842535787321,0.6768916155419223,0.7331288343558282,0.8302658486707567,0.7147239263803681,0.6922290388548057,0.5296523517382413,0.66359918200409,0.6124744376278118,0.7004089979550102,0.7085889570552147,0.7484662576687117
KDM3A,0.15030674846625766,0.12269938650306748,0.25869120654396727,0.3773006134969325,0.18609406952965235,0.25971370143149286,0.21267893660531698,0.35787321063394684,0.18916155419222905,0.3118609406952965,0.2229038854805726,0.28016359918200406,0.3323108384458078,0.40286298568507156,0.27300613496932513,0.2116564417177914,0.23824130879345604,0.40797546012269936,0.3067484662576687,0.2065439672801636,0.4263803680981595,0.15644171779141106,0.37627811860940696,0.2740286298568507,0.2658486707566462,0.28629856850715746,0.5276073619631901
DNM1,0.07770961145194274,0.4212678936605317,0.614519427402863,0.11042944785276074,0.0408997955010225,0.3323108384458078,0.07975460122699386,0.22188139059304704,0.08895705521472393,0.10736196319018405,0.07770961145194274,0.17791411042944785,0.4918200408997955,0.11758691206543967,0.43047034764826175,0.43047034764826175,0.12678936605316973,0.6319018404907976,0.10940695296523517,0.0787321063394683,0.09918200408997956,0.06850715746421268,0.07259713701431493,0.2310838445807771,0.7822085889570553,0.04805725971370143,0.05112474437627812
EIF5,0.8466257668711656,0.8660531697341514,0.869120654396728,0.656441717791411,0.8548057259713702,0.7944785276073619,0.7985685071574642,0.8302658486707567,0.8834355828220859,0.8568507157464212,0.8548057259713702,0.8548057259713702,0.754601226993865,0.8568507157464212,0.8445807770961146,0.8353783231083844,0.8793456032719836,0.869120654396728,0.8087934560327198,0.5613496932515337,0.8844580777096115,0.8875255623721882,0.8323108384458078,0.852760736196319,0.8548057259713702,0.8282208588957055,0.803680981595092
TARBP1,0.3486707566462168,0.5644171779141104,0.3997955010224949,0.36400817995910023,0.2842535787321063,0.630879345603272,0.29141104294478526,0.6411042944785276,0.523517382413088,0.2331288343558282,0.29754601226993865,0.3803680981595092,0.43558282208588955,0.5194274028629857,0.36298568507157464,0.39263803680981596,0.40081799591002043,0.5777096114519428,0.33537832310838445,0.09713701431492842,0.1768916155419223,0.5705521472392638,0.7975460122699386,0.34049079754601225,0.4386503067484663,0.5531697341513292,0.4591002044989775
LYRM1,0.3660531697341513,0.0541922290388548,0.38650306748466257,0.38650306748466257,0.20449897750511248,0.4396728016359918,0.32004089979550104,0.44069529652351735,0.10736196319018405,0.34662576687116564,0.22903885480572597,0.43660531697341515,0.32004089979550104,0.4110429447852761,0.23517382413087934,0.40797546012269936,0.1656441717791411,0.2249488752556237,0.2392638036809816,0.21881390593047034,0.4100204498977505,0.2934560327198364,0.33026584867075665,0.35173824130879344,0.3619631901840491,0.22188139059304704,0.5071574642126789
EBP,0.8650306748466258,0.6952965235173824,0.8680981595092024,0.7822085889570553,0.8087934560327198,0.8241308793456033,0.7709611451942741,0.7392638036809815,0.8885480572597138,0.8599182004089979,0.84560327198364,0.7955010224948875,0.7413087934560327,0.8261758691206544,0.5961145194274029,0.8425357873210634,0.8210633946830266,0.6523517382413088,0.8558282208588958,0.8732106339468303,0.8476482617586912,0.8670756646216768,0.598159509202454,0.8578732106339468,0.8312883435582822,0.8844580777096115,0.7004089979550102
TIMP2,0.6370143149284253,0.7678936605316974,0.34355828220858897,0.0869120654396728,0.7280163599182005,0.24642126789366053,0.901840490797546,0.7914110429447853,0.5603271983640081,0.8660531697341514,0.26993865030674846,0.647239263803681,0.8844580777096115,0.4069529652351738,0.8558282208588958,0.16768916155419222,0.8343558282208589,0.8302658486707567,0.852760736196319,0.852760736196319,0.1196319018404908,0.6462167689161554,0.6738241308793456,0.33026584867075665,0.787321063394683,0.679959100204499,0.8957055214723927
KIAA0355,0.09713701431492842,0.065439672801636,0.07259713701431493,0.1390593047034765,0.2167689161554192,0.07975460122699386,0.15439672801635992,0.147239263803681,0.1196319018404908,0.10429447852760736,0.12678936605316973,0.07975460122699386,0.12678936605316973,0.1278118609406953,0.11554192229038855,0.07668711656441718,0.1032719836400818,0.21779141104294478,0.07464212678936605,0.2116564417177914,0.13496932515337423,0.0787321063394683,0.17075664621676892,0.07464212678936605,0.12372188139059305,0.12985685071574643,0.1411042944785276
IFRD2,0.5777096114519428,0.25869120654396727,0.49693251533742333,0.556237218813906,0.6584867075664622,0.6748466257668712,0.7955010224948875,0.6359918200408998,0.6615541922290389,0.8047034764826176,0.6124744376278118,0.7862985685071575,0.6175869120654397,0.4948875255623722,0.5357873210633947,0.516359918200409,0.6850715746421268,0.6462167689161554,0.7382413087934561,0.7085889570552147,0.5879345603271984,0.623721881390593,0.8374233128834356,0.7392638036809815,0.7617586912065439,0.6779141104294478,0.7249488752556237
TXNRD1,0.6032719836400818,0.8425357873210634,0.6922290388548057,0.7014314928425358,0.7678936605316974,0.8118609406952966,0.8701431492842536,0.8282208588957055,0.745398773006135,0.8946830265848671,0.5766871165644172,0.8803680981595092,0.7638036809815951,0.7995910020449898,0.8486707566462167,0.5869120654396728,0.7699386503067485,0.7137014314928425,0.8824130879345603,0.8895705521472392,0.6226993865030674,0.7177914110429447,0.911042944785276,0.8333333333333334,0.5756646216768916,0.8507157464212679,0.8885480572597138
GAA,0.7525562372188139,0.8292433537832311,0.6881390593047034,0.44171779141104295,0.7249488752556237,0.6124744376278118,0.803680981595092,0.4059304703476483,0.6584867075664622,0.24642126789366053,0.623721881390593,0.36298568507157464,0.8537832310838446,0.6676891615541922,0.6073619631901841,0.7085889570552147,0.5470347648261759,0.8179959100204499,0.10633946830265849,0.7413087934560327,0.418200408997955,0.6605316973415133,0.6441717791411042,0.401840490797546,0.7975460122699386,0.44785276073619634,0.6513292433537833
CDC20,0.7341513292433538,0.8865030674846626,0.7934560327198364,0.6359918200408998,0.6768916155419223,0.483640081799591,0.869120654396728,0.8476482617586912,0.8926380368098159,0.8865030674846626,0.647239263803681,0.8282208588957055,0.7811860940695297,0.8558282208588958,0.8711656441717791,0.6513292433537833,0.8640081799591002,0.8374233128834356,0.876278118609407,0.8466257668711656,0.8302658486707567,0.4222903885480573,0.8312883435582822,0.8292433537832311,0.7709611451942741,0.8588957055214724,0.8537832310838446
NCK2,0.2167689161554192,0.3312883435582822,0.22699386503067484,0.22699386503067484,0.3159509202453988,0.27300613496932513,0.12474437627811862,0.35173824130879344,0.5940695296523517,0.3231083844580777,0.3496932515337423,0.3660531697341513,0.3558282208588957,0.4662576687116564,0.6912065439672802,0.20756646216768918,0.6063394683026585,0.5265848670756647,0.2791411042944785,0.5408997955010225,0.4754601226993865,0.35991820040899797,0.3057259713701431,0.5950920245398773,0.34355828220858897,0.48466257668711654,0.17893660531697342
HES1,0.37014314928425357,0.7535787321063395,0.5051124744376279,0.5950920245398773,0.5899795501022495,0.6032719836400818,0.06339468302658487,0.7239263803680982,0.5429447852760736,0.14621676891615543,0.5316973415132924,0.14519427402862986,0.3343558282208589,0.4785276073619632,0.3118609406952965,0.6206543967280164,0.5398773006134969,0.38650306748466257,0.1738241308793456,0.23415132924335377,0.6319018404907976,0.5961145194274029,0.3507157464212679,0.47443762781186094,0.3936605316973415,0.5623721881390593,0.7065439672801636
MMP1,0.026584867075664622,0.06032719836400818,0.017382413087934562,0.03885480572597137,0.25869120654396727,0.06237218813905931,0.02556237218813906,0.026584867075664622,0.013292433537832311,0.3619631901840491,0.06850715746421268,0.32515337423312884,0.014314928425357873,0.05623721881390593,0.013292433537832311,0.03169734151329243,0.013292433537832311,0.019427402862985686,0.1390593047034765,0.009202453987730062,0.041922290388548056,0.012269938650306749,0.2607361963190184,0.15132924335378323,0.03783231083844581,0.03987730061349693,0.02965235173824131
PTPN12,0.37116564417177916,0.4570552147239264,0.46932515337423314,0.5603271983640081,0.49693251533742333,0.3824130879345603,0.4938650306748466,0.689161554192229,0.5051124744376279,0.6554192229038854,0.4284253578732106,0.7249488752556237,0.7361963190184049,0.3895705521472393,0.7576687116564417,0.3783231083844581,0.4284253578732106,0.5337423312883436,0.5122699386503068,0.36912065439672803,0.5010224948875256,0.5214723926380368,0.6973415132924335,0.4447852760736196,0.3231083844580777,0.6206543967280164,0.7433537832310838
USP22,0.6615541922290389,0.7310838445807771,0.7300613496932515,0.6922290388548057,0.7770961145194274,0.516359918200409,0.7392638036809815,0.8026584867075665,0.6503067484662577,0.7229038854805726,0.6288343558282209,0.5715746421267893,0.7269938650306749,0.5429447852760736,0.7760736196319018,0.7167689161554193,0.6257668711656442,0.7464212678936605,0.8057259713701431,0.6134969325153374,0.7719836400817995,0.5899795501022495,0.7321063394683026,0.7474437627811861,0.7351738241308794,0.6809815950920245,0.656441717791411
CIAPIN1,0.5971370143149284,0.4274028629856851,0.6053169734151329,0.516359918200409,0.6451942740286298,0.5061349693251533,0.5357873210633947,0.7075664621676891,0.6595092024539877,0.49284253578732107,0.7106339468302658,0.5797546012269938,0.5122699386503068,0.7208588957055214,0.5920245398773006,0.47955010224948874,0.65439672801636,0.5061349693251533,0.5777096114519428,0.6278118609406953,0.6881390593047034,0.5552147239263804,0.7177914110429447,0.679959100204499,0.556237218813906,0.6758691206543967,0.5316973415132924
RGS2,0.04805725971370143,0.24028629856850717,0.03885480572597137,0.0736196319018405,0.05725971370143149,0.15132924335378323,0.1032719836400818,0.09815950920245399,0.35685071574642124,0.10633946830265849,0.09815950920245399,0.15132924335378323,0.04396728016359918,0.0408997955010225,0.05623721881390593,0.026584867075664622,0.22699386503067484,0.032719836400818,0.07975460122699386,0.06134969325153374,0.06646216768916155,0.03680981595092025,0.12985685071574643,0.11247443762781185,0.04703476482617587,0.09202453987730061,0.15848670756646216
MPZL1,0.4539877300613497,0.46932515337423314,0.2965235173824131,0.38548057259713703,0.4386503067484663,0.7004089979550102,0.5010224948875256,0.6492842535787321,0.6973415132924335,0.6257668711656442,0.6431492842535788,0.7494887525562373,0.6339468302658486,0.5766871165644172,0.5071574642126789,0.21881390593047034,0.8476482617586912,0.48466257668711654,0.7269938650306749,0.8220858895705522,0.5971370143149284,0.6155419222903885,0.49079754601226994,0.44785276073619634,0.5,0.7617586912065439,0.6850715746421268
CALU,0.6492842535787321,0.7985685071574642,0.7137014314928425,0.6155419222903885,0.7893660531697342,0.5777096114519428,0.8629856850715747,0.8721881390593047,0.7433537832310838,0.885480572597137,0.8323108384458078,0.8977505112474438,0.8721881390593047,0.7229038854805726,0.8824130879345603,0.7494887525562373,0.7750511247443763,0.8353783231083844,0.8905930470347648,0.7474437627811861,0.7750511247443763,0.6973415132924335,0.754601226993865,0.7740286298568507,0.581799591002045,0.8323108384458078,0.911042944785276
POLB,0.5010224948875256,0.33537832310838445,0.22085889570552147,0.5173824130879345,0.2719836400817996,0.7842535787321063,0.8445807770961146,0.467280163599182,0.3783231083844581,0.2310838445807771,0.8190184049079755,0.21063394683026584,0.3169734151329243,0.5040899795501023,0.5858895705521472,0.25971370143149286,0.5623721881390593,0.3098159509202454,0.49284253578732107,0.5756646216768916,0.5143149284253579,0.43047034764826175,0.3261758691206544,0.3936605316973415,0.1768916155419223,0.712678936605317,0.3486707566462168
HADH,0.6850715746421268,0.565439672801636,0.5480572597137015,0.7065439672801636,0.7658486707566462,0.7249488752556237,0.46932515337423314,0.7229038854805726,0.5337423312883436,0.47443762781186094,0.6134969325153374,0.6421267893660532,0.35991820040899797,0.6901840490797546,0.17893660531697342,0.4754601226993865,0.5736196319018405,0.12883435582822086,0.4703476482617587,0.6042944785276073,0.7811860940695297,0.6881390593047034,0.5102249488752556,0.647239263803681,0.6605316973415133,0.6390593047034765,0.5930470347648262
STMN1,0.8936605316973415,0.9100204498977505,0.8865030674846626,0.8496932515337423,0.8946830265848671,0.9141104294478528,0.9120654396728016,0.9120654396728016,0.9171779141104295,0.9130879345603272,0.9069529652351738,0.8271983640081799,0.9100204498977505,0.911042944785276,0.8987730061349694,0.8517382413087935,0.9049079754601227,0.9038854805725971,0.918200408997955,0.8680981595092024,0.911042944785276,0.7474437627811861,0.8813905930470347,0.8987730061349694,0.8967280163599182,0.8997955010224948,0.908997955010225
ERBB2,0.7505112474437627,0.6431492842535788,0.6063394683026585,0.9212678936605317,0.9222903885480572,0.803680981595092,0.3885480572597137,0.7106339468302658,0.32719836400818,0.3588957055214724,0.7044989775051125,0.24335378323108384,0.6983640081799591,0.5439672801635992,0.8098159509202454,0.588957055214724,0.5674846625766872,0.4447852760736196,0.2719836400817996,0.8997955010224948,0.9212678936605317,0.8721881390593047,0.27096114519427406,0.9141104294478528,0.8680981595092024,0.9212678936605317,0.2770961145194274
ZNF131,0.37321063394683024,0.5777096114519428,0.3588957055214724,0.46421267893660534,0.5552147239263804,0.46830265848670755,0.5991820040899796,0.4539877300613497,0.48466257668711654,0.5511247443762781,0.49591002044989774,0.4386503067484663,0.7229038854805726,0.5010224948875256,0.46830265848670755,0.43149284253578735,0.588957055214724,0.5143149284253579,0.5552147239263804,0.47137014314928427,0.6871165644171779,0.26482617586912066,0.5112474437627812,0.46932515337423314,0.5961145194274029,0.4458077709611452,0.4601226993865031
MRPS2,0.6584867075664622,0.6196319018404908,0.7505112474437627,0.7505112474437627,0.7044989775051125,0.5940695296523517,0.656441717791411,0.6339468302658486,0.6226993865030674,0.7106339468302658,0.7975460122699386,0.7893660531697342,0.483640081799591,0.6574642126789366,0.4376278118609407,0.7300613496932515,0.5777096114519428,0.49591002044989774,0.7065439672801636,0.6523517382413088,0.7188139059304703,0.5715746421267893,0.7965235173824131,0.7423312883435583,0.7361963190184049,0.6625766871165644,0.5961145194274029
TP53BP2,0.18200408997955012,0.2607361963190184,0.2361963190184049,0.24130879345603273,0.1983640081799591,0.4069529652351738,0.2167689161554192,0.30265848670756645,0.31901840490797545,0.24028629856850717,0.17075664621676892,0.5429447852760736,0.23210633946830267,0.18609406952965235,0.2474437627811861,0.20143149284253578,0.278118609406953,0.2719836400817996,0.4233128834355828,0.19631901840490798,0.17484662576687116,0.1768916155419223,0.34151329243353784,0.2229038854805726,0.27505112474437626,0.21370143149284254,0.24948875255623723
SPTAN1,0.8415132924335378,0.8394683026584867,0.7668711656441718,0.5797546012269938,0.6431492842535788,0.7055214723926381,0.7627811860940695,0.8404907975460123,0.84560327198364,0.8844580777096115,0.7535787321063395,0.8241308793456033,0.8507157464212679,0.810838445807771,0.8271983640081799,0.7157464212678937,0.820040899795501,0.8343558282208589,0.7699386503067485,0.6666666666666666,0.876278118609407,0.8241308793456033,0.7474437627811861,0.8057259713701431,0.7934560327198364,0.7208588957055214,0.754601226993865
