Gene,AB521M,AB551,AB555,AB559,AB580,AB630,HCI001,HCI002,HCI004,HCI005,HCI006,HCI008,HCI009,HCI010,HCI011,HCI014,IC006,IC007,STG139,STG139M,STG143,STG195,STG201,STG282,STG316,STG335,VHIO006,VHIO039,VHIO089,VHIO093,VHIO094,VHIO098,VHIO102,VHIO124,VHIO131,VHIO161,VHIO169,VHIO179,VHIO244
HLA-DRA,6.12958963604356,6.53925768045958,6.29910198729079,7.25204124408223,6.6147110211017,6.25448623045306,7.15329695961379,6.46191645553085,6.61507188338434,6.34964816311898,6.25566499135288,6.17085821669744,8.14731468620686,6.08639620127375,6.99794812750565,6.53034807272198,11.7458243555841,6.18127037305619,6.82465412927652,8.0537264858716,9.42132738269071,6.24658111821352,6.44421166532203,8.50686213318346,7.46526892576091,6.59191967669491,6.35255891470928,7.5897321065022,6.17833382555245,6.5932302648041,11.0129675365126,6.17275833214338,9.57566584228081,7.29700557614764,6.0424377222158,13.3453811445087,7.87294822633455,8.5323183918471,6.07488467258334
NCK2,9.99807107082153,9.04821580114281,10.1755932691624,11.1232489436437,9.61114090261558,10.0971138623729,9.80549114997487,9.32650423350853,10.1708924263813,8.76359026225613,8.92358144703093,8.77301978953044,9.6940731296744,9.57681866359066,9.42351726006691,8.39014563129375,9.75102804339496,8.07866028416573,9.58039777959986,9.70281308003307,8.96444269881403,7.77491654007455,9.89706184444618,10.135132090499,9.53053939946508,9.3374377093943,8.33421630491548,8.37547074619896,9.90636113944928,10.4539438250911,9.7015281520244,9.94252437658946,9.75446625753348,9.57811581025134,9.39712257177314,9.04302093463246,11.1464728709259,10.4784365926099,8.72390066135774
USP22,6.8004257836164,9.87565219886242,6.87296270563597,6.66555963559926,8.32162481021822,7.79467924581313,6.82199915571003,7.34550860906717,6.77309856521916,6.93517259800202,6.59626100835396,7.27062142880466,6.82770195728494,6.89880139365785,7.7182607094307,6.2160297942302,6.72233852729489,7.04134761536775,7.03659089432691,7.32701881898342,7.12334051628752,7.47093272788879,7.2229619626923,6.80782020617941,6.98590297112156,6.6825640585764,7.0766616402777,6.89793305799899,6.12122315372618,6.87215958423326,6.85220379557359,7.38061430051651,7.0506091770163,6.54655641521058,6.92094737725265,6.47527104481067,6.66278053638386,7.33666302584583,7.07324350930061
BIRC5,9.54955377052078,8.02369787938659,9.88793009445341,8.99192112474208,7.90887661104077,9.63943894522316,7.94542982393732,8.39229392111001,9.15986897447405,9.07592871330868,9.22371725913979,8.93939150689041,6.57671636375518,9.7749696522727,9.40384595169464,7.83333662370018,7.4825095765103,8.24800554492792,9.36337696328017,9.23493571744683,7.57279322289446,8.29169481591497,9.39599203838089,9.62312239216122,9.51644321675435,9.32182192713555,7.43460673550923,9.43697550625748,8.99957464479708,8.21834496335624,9.28488724109578,9.10485481210443,9.31390090382436,7.72444759864929,9.15028217878677,8.46283424008275,8.89392215683165,8.86131124201945,8.82468527438973
TP53BP1,8.25204642412656,8.12073748493005,7.19217516179945,8.08180203121817,7.9833088344826,8.96373732881316,8.6466821825015,8.39434495852442,7.98485628928769,8.64410559500425,7.77235842786769,8.65508830142687,8.74026256152329,8.02158747695222,8.3986062075278,7.53058760405322,7.24573934156309,7.70715062804836,8.3957267033959,8.69666340502722,8.77045115722499,7.97732319501565,7.96835628827458,8.27953327188666,7.2535558391923,8.33828269132299,8.74270669837886,9.10089314316508,8.40924615319342,7.9092096694956,8.2028667502047,8.41600360468438,8.06827025024894,9.13489135576744,8.2176812286513,8.0429770815762,7.89792041507065,8.39159952279218,9.11642124963305
DLD,9.01040438979391,9.13686676278639,8.57731640372234,9.3927991581994,8.39983297701179,8.59560552974732,8.84921751227624,8.95910441399802,8.86764337585536,8.57205075201223,9.12285275457707,9.53570517518463,8.8004443547872,8.98253008484592,7.51766002689227,9.65864519203282,8.30048036408448,8.94769737270358,9.29998638005871,9.8185515955241,8.87799768932897,8.88304301880643,9.98911688850152,8.78625829537738,9.25514925622613,9.4433252570335,8.46385444525729,9.60690710114099,6.65412185263549,8.99807773607916,8.65127367521533,8.55350230006068,7.50808549483104,8.93975378468866,8.35086757808749,8.13519224811484,9.23942305690509,9.45029633410761,9.79513482233522
TRAM2,7.77168019076159,7.95183161723104,8.07358086568933,7.01116625606959,8.14695580661021,6.58143876024852,6.97173179139225,6.81264943390426,7.37612632830706,6.89848348025643,7.76091684418108,6.28130504451629,6.92305775253989,7.1972949975492,7.1317863377727,7.10408133239675,7.58366944512662,7.17518453039522,6.36049851171625,6.2154694378554,7.60254605871405,7.5276426923935,7.41302739583523,6.92281764934558,7.75320949846563,7.45667930237019,6.99819363985689,7.48624250701294,6.6482526057819,7.84358843794429,6.81340184776468,6.34797573950398,9.21587472355669,7.58635715309449,7.25313003507392,7.56320170456725,8.06918901115109,7.64982275495757,6.88285042089827
NR1H2,7.06368354674776,7.46531776139791,7.5880480582128,6.5585025149946,6.94878663980332,6.50747867516474,7.25034170700499,7.89581783374533,7.07136896410297,7.99045340874306,7.42220473173437,8.2721848448356,7.59335103136758,7.73891662686764,7.51696965752648,7.11790597893919,6.67245659601773,7.09285691919421,7.48071687160871,7.75053423893412,7.53796841596002,7.86112454790315,7.96171722506021,7.46697731764011,7.71384864554901,7.13357605200206,7.46803874466505,7.20352260199667,8.20877091755879,7.0947028635147,6.8907977470289,7.81882467214568,6.29255081391918,6.27618694615695,7.30074831106619,7.41970721773797,6.7565842419669,7.33804801825369,6.95341287313946
LSM6,7.26073711880093,6.74522749933003,7.04992267766218,8.67878935040602,7.09621373624163,7.71622566387964,6.65194918774746,6.86223622965663,6.72248764405596,6.3003099517122,7.80570704951994,6.35087466660438,6.48721922089093,6.57054340650754,6.19547668586744,7.32629371472721,6.65563617101801,6.61390695317765,6.74788549130987,6.82284329702873,6.38752413973234,6.67991116832914,6.53393378738384,6.34104226947061,6.65755051342598,7.02216699118485,6.4349247941352,7.04445627617598,6.07010579592312,7.32686042089635,6.58837474700438,6.63855422031755,7.16570395914311,7.38073745798676,6.93774152045818,7.08083607274145,7.74825911364234,7.00243981927107,7.37332156941689
GNAS,13.0257825716941,13.1908184413759,14.2786384500199,13.2692588853057,13.2328095936918,12.5474201039697,13.2448782360536,12.3853739684716,13.3500497817667,13.249749446407,5.88002740789383,13.5256011868608,13.8468895612702,12.956800679197,14.4579606118353,13.2781485239847,12.9535982084465,11.7606428722901,14.0025565510276,14.1706280255002,13.6067908637723,13.4154452300962,13.5033962209853,13.0979703279039,13.530532111056,12.545949978537,14.3637815361503,13.5685908455355,14.0018785581724,13.011669959887,13.3112103863061,13.0371598139492,13.6190818048153,12.3443895301971,13.5293581774837,13.4756108124059,13.2437226743197,13.1451537100655,14.1415541986653
CALU,8.75862626019222,9.25557155136785,8.44355469795179,9.09679089720998,8.7290020862868,8.29095215848447,9.67831246697728,10.1158931878951,10.8587278269367,9.47689549038033,8.38790101856586,9.76372507103744,9.88688849132319,10.2942360869781,9.25895166006812,8.43988776742803,9.35024884710616,8.79795025177429,9.42897439216634,9.7112098292541,9.28090919568079,8.61842307944495,9.73488985688421,9.89352589617056,10.7131425013008,9.94521033934827,8.87543955505173,9.08927934961269,7.79337953411971,10.4540947184345,10.728214537225,10.0259240226372,10.0861927108336,9.14192668726762,9.12716037707572,9.30268957906368,9.83292386717793,10.2194468845092,8.41055997524885
LSM5,7.60641900487178,7.21296151086352,7.42290546225399,8.29095215848447,7.86153535311149,8.04720887135674,7.35701393616739,7.26165870300126,7.9581252196144,6.6758082364612,8.39544006389759,6.53617954096246,7.50897980001074,7.74513149513503,7.56613559044725,8.88900768264254,7.49847400683322,7.88043611930275,7.26444867800855,6.81848654513323,7.53155176374765,7.29599094892121,7.8884805363706,7.21766611288707,7.59236144383359,7.62914415563926,6.76201406294309,8.80973956501097,6.42587353754797,7.95408697668272,7.09119249864302,6.95522355128748,7.49623376608325,8.03321655071863,7.53836315087826,7.14830915365941,7.69696986122591,7.13329698078442,9.1510818750065
MAPK1IP1L,8.06048048134115,8.58469542398445,9.18475285480969,8.27067481488006,9.36246660073777,8.36936997327329,8.4727860266783,7.89200750702217,8.10773775057492,8.66323000671964,9.55938982049815,9.06521529843321,8.10875527719609,9.69855823783226,8.37955716756311,8.38574946953468,8.6620603271402,9.39654655380708,8.9782900081988,8.83642842596949,8.25063351097984,8.49883297031066,8.04015107036641,8.50217558190869,8.40495372035532,8.55111019880383,7.66472091252087,8.12185304898146,7.94378560800634,9.18527863064287,7.97632938778631,9.4614587343382,9.04618141403041,8.22677935895297,8.66598549848245,8.38315942412472,8.76254658696286,8.60395608947212,8.61327860515908
CALM3,11.559257664948,11.4809195468046,13.0191688650251,11.166045307281,12.3387840532988,12.8627396296313,11.8954852249964,11.9793666072263,11.4423812120652,11.4090278061813,11.2659693525157,12.0134917201796,11.5425640629106,12.3311391272254,11.7198893732588,11.3164541160061,11.9173322418751,12.082336383241,11.5060475700072,11.6460039221999,11.9807822518477,12.1928609803502,12.2452667834262,11.4974681399607,12.0291987735248,11.3839416299422,12.3474546728848,13.2513616087377,12.1278994948543,11.5683608573498,11.9394444794822,11.7797373004284,11.4301124322683,10.7531885634399,11.5538468000056,12.2001253905903,10.9820287743576,11.3225627111566,12.0541525368673
PTPN12,9.04429269935529,9.36915580175173,8.84679051813754,9.7056963116445,9.31103954738295,8.69332767695573,8.50711625077671,9.13191699228384,9.95065308200322,8.75408043181143,9.02807367746834,8.8835309696599,8.86400432837501,9.95723881753031,8.64057626074896,10.1905636906133,9.80155417492036,10.0375032191907,9.32330632846359,9.04645076982415,9.3294238402064,9.14631216426843,8.31614865911563,9.23784156507768,9.40314530778605,9.48798093251579,8.06925667561916,8.79111083632182,8.91809374746469,9.68261982890314,8.58741203963796,9.02872671338821,10.4341217466281,8.94588767114657,9.02210261042787,8.98056083326261,10.5937689576759,9.67686289495557,9.53337995446958
