Gene,AB521M,AB551,AB555,AB559,AB580,AB630,HCI001,HCI002,HCI004,HCI005,HCI006,HCI008,HCI009,HCI010,HCI011,HCI014,IC006,IC007,STG139,STG139M,STG143,STG195,STG201,STG282,STG316,STG335,VHIO006,VHIO039,VHIO089,VHIO093,VHIO094,VHIO098,VHIO102,VHIO124,VHIO131,VHIO161,VHIO169,VHIO179,VHIO244
PAFAH1B3,10.7101560763831,10.9732248624642,11.193049467738499,11.1138408485858,10.8808471920952,11.4520861413256,11.046414944181098,10.300391341065199,10.4723397108259,10.719779304685199,10.6735565257213,11.1200377008568,10.7332851793833,10.8941846195646,11.075097979705,11.5913325557656,11.728397733501401,11.1022621083251,11.359442040764801,11.4190756295679,11.242489330550802,11.210993700544,11.2086481330968,10.847347201377803,10.0235233117327,9.81535266068517,11.2811000844756,10.7363414675277,12.426704998122199,9.767110260945788,10.2908547767525,10.5584906116173,10.100404809506802,11.3271593387495,10.741435297465598,10.5358385561121,10.6379546265362,10.9165583963825,10.4960608972716
PGM1,10.0535980346326,10.2550514111812,9.805140923428679,11.4155045946558,10.1141547271109,10.2326871433526,9.8530384138846,10.028835016255599,10.5760575760514,9.96432512055981,8.889426184961529,9.80829553884829,9.9857400443009,11.2562918878272,8.99229081560259,8.61772284062968,9.97917266840144,9.776141708205909,11.7836896684025,12.24427214143,9.62166533506741,9.12019683700254,10.9591365627685,10.4904896154319,10.463315111113,10.1390506428229,10.804337528806801,9.85526241205356,8.43004259619868,10.5603487959756,10.2684336617845,10.2939974532633,10.8748598533553,10.909154539379498,9.65920288203058,10.2535406405107,10.714278347774,10.7278111821244,9.07869334276883
EPB41L2,6.79209858945706,6.32704939297683,6.5134631370339005,7.89261133894024,6.66643468289658,6.043544140382051,7.135084122586339,7.81387058658039,8.200866131916941,6.86766655450524,6.34967761543759,6.476852848800251,6.250877762998231,7.66929465985466,6.491503988106881,6.55278130979275,6.09903535307098,6.484177710647991,6.06379500820671,6.0533292213607695,6.938829951518461,6.10320534496612,7.1744627388816395,7.74367477720696,6.866830973566571,8.46747708204138,7.3771917017848,5.9944257418196605,7.511908831600831,7.28390628308818,7.51246648184772,7.690666480881849,7.23555244655522,6.58725090964107,6.10287858634175,6.996413343384599,6.92421879602957,6.96357131847093,5.95347158829672
KEAP1,7.89542825399861,8.44054044988129,8.35651258598175,8.53312010182589,8.414342983308691,8.53240541696841,8.5974678529425,8.76628610898843,8.4371841384544,8.529686573412018,8.42485182101983,8.30835682341519,8.034137432234,8.29898432054238,7.987937021163809,8.63755364489567,8.828231225633001,8.47408042103299,9.03294798282844,9.39890248241671,8.23440294286284,9.11830013949337,9.084275039732232,8.60977580389905,8.81523757864671,7.95657875492987,8.96334772167873,8.47240406164562,7.20480341669705,8.20756002545509,10.484594673957599,9.87378949438403,8.20788198865425,8.58479252211747,8.73656663312739,7.6198557030056,8.548833399346771,8.97661612914299,8.02301189253121
RAB21,8.56517175217896,8.63501649718547,9.23831637223694,7.59645550920521,8.78418213033193,8.11149189750715,7.56343280589116,9.150434845456509,8.593825169946099,8.32337863066525,8.134593459340941,8.27125501028454,8.819221829484711,7.964136156445661,8.45952005232714,8.536618821883861,8.76009707207057,8.54978762110583,7.64384683418675,7.8311685827817,8.57499952652786,8.64915312637633,8.197444677876131,8.135110503421531,8.26314882699351,8.882909939017019,9.044684732378428,8.836701632257881,7.538832514735691,8.62983058617177,8.93611335873117,8.46127094918046,8.449552070280651,8.03189570747878,10.0597244976144,8.443872678955081,8.95247140957966,8.474500103921441,8.22003461402161
SESN1,8.033431516735691,7.45959202066195,9.16580957277381,7.202464368188241,7.65865372727394,7.07364054813187,7.10418897095586,7.38769978781996,7.7639133632552895,9.23245013951364,7.99922856972965,7.60975485834468,9.28082890802884,7.498460258566951,7.780711045320281,7.72417763539608,8.10039995864073,6.780496308073831,11.0110178374867,10.391275625157599,8.939365782380849,7.69721193205551,7.52196958207229,8.062820841117691,6.768411423431901,7.241934427443,8.03321655071863,7.48329546444659,8.06451413378698,7.182818422780111,6.65134118721077,6.790506719972429,7.786339043683361,7.00883472565262,7.894598739154709,7.412430240812959,6.92687716129857,6.78775893253255,6.81112635012596
CNOT4,8.06151597054254,8.95009207358774,8.060012930687389,8.446763623081651,8.52286705473853,7.87388772468917,8.43066316994059,8.95816155430051,8.77168812622012,9.24496546189631,8.11610962599948,9.27900551608664,8.74285532114547,8.38458129704695,8.95324741763614,8.69877492085647,8.46619580844561,8.198560015733019,8.997562448312909,9.41942823069577,8.880540897206801,8.52454094999988,8.86633688053194,9.03739758870666,9.43748865398743,8.749269735452861,8.799405661417909,8.71184178382698,8.65854889902901,8.91655582133813,9.703393852713381,8.95267064290924,7.79221185023847,8.68355262715933,8.36781739436549,8.320710620449152,8.110274383156119,8.62854822937569,8.31162495606536
CXCL2,6.99236913534361,5.855530599188301,5.74267279567395,6.38734291490224,5.75965854417753,5.915112760130451,6.631504206125751,7.745672602373429,6.2566977991501,5.8438400265879,5.9139882374842205,6.21232170800133,5.854747103126741,5.9912554221370495,5.92273862328154,5.691586562379559,6.73464395767635,5.898149788871581,6.03769683476404,5.955463312395031,5.7896679280523005,5.8901570985574905,6.31550077617751,6.01392178502255,5.93350766866084,5.87162433563959,5.95793793745854,5.783889935750571,5.8732471783982,5.78452640922864,6.24982428794262,7.432896165389451,5.803323553389929,7.1120716019817,5.920823479749499,6.3791662097672805,7.01957757023185,6.52993727114496,5.94044231449595
MEF2C,5.59957039065204,5.77415377859309,5.84568463547078,6.0746011773779705,5.6924348106137,5.69342673547874,5.73164228624892,5.7159092593258,6.03212139013494,5.68612717504644,5.692970005597481,5.7577765181766605,5.7182685530383095,6.22261695347808,5.60631665803174,5.8822218488727405,5.5903706670423094,5.680705539516519,5.763136069889259,5.78496730366917,5.77160167520025,5.66317731767353,5.95680718165683,5.66492517930636,5.988032512668211,5.57864906420079,5.48458504283927,5.6577593019358305,5.83725140403077,5.68727866704493,5.773296771161389,5.80833596067088,7.033722873523081,5.77346509119588,5.5288742163441205,6.68024345805859,5.9764437776669,5.97472553340432,5.719482806913099
PTPRC,5.53263669027784,5.569832233235379,5.604388369682191,5.59732645570969,5.50955542144084,5.444790017107871,5.57771872052436,5.60815101982015,5.67407199406995,5.652010649616389,5.58176930820775,5.52216846116606,5.58107349229437,5.588781222576821,5.64240927396708,5.637591213489361,5.79499451079874,5.44951118688071,5.57586951509314,5.54714742438841,5.63210654185436,5.59590404337325,5.604627523016171,5.5451579237775706,5.78405666457016,5.46663059265403,5.5680779712669,5.41583423713064,5.59322046739663,5.59307876973225,5.551804197274281,5.58290261933818,5.60346074691749,5.62779990832312,5.4802828262297405,5.9625153363577805,5.61730116483389,5.5092241537033795,5.80380275227597
ME2,9.22408195756458,8.301087936872241,7.4950296146725,8.658587173234821,7.987423627002389,9.15524976482493,8.854270304641322,8.55230193090688,8.29182175841083,7.87471840609573,7.035837707747519,8.46600037327743,8.16947029849609,9.00495398596591,7.544996600453009,6.623659730277961,7.92144360832785,7.72697982684872,8.90396689199502,9.142107870742029,7.47784222274124,7.6379216645918895,8.59155973090274,8.20446958239742,8.733035183287651,7.6781692644987904,7.982205762729981,6.57008490087802,8.016612027962509,8.51591382903373,9.79024674266098,8.931994439609179,7.907540929392231,8.29215890920734,6.724349610736259,8.03117706288006,8.31639875265484,9.00841734993003,6.26131400884997
ITGB5,9.72955670991155,11.1400667478572,12.8105758035149,10.3663890885583,12.678993494864098,6.79133240168737,9.26639529417626,10.6609918486611,10.212749720704199,10.5350726033284,11.1302104803836,8.88314472934146,12.706963955944099,10.8384696009203,12.38157665414,11.2989376229506,11.396011965831098,10.114513375995,9.61010889263663,11.0135497621753,12.112846202883501,10.72304797529,8.96521620531817,8.993935921612989,9.886463535275151,11.540110688652598,11.154161200519303,8.97152787693634,9.11939477467313,9.814914241465981,7.87879658304168,9.654315061617071,11.5310397778939,8.63585086847024,10.7702619030708,11.2483402895834,9.34197469140276,8.6425678292429,9.664648369664631
ITGAE,9.041812151559741,8.77607645891418,9.41269619213508,9.358157412093039,9.82404927834089,9.92691192136476,8.04695647872448,9.19265376709893,8.53352564706576,8.40028520541459,8.5007657301914,9.45986801492343,8.31608332565105,8.87027775783674,8.17374829871356,8.81453526389097,8.38218858786256,8.910512257246868,9.314308073634312,9.084194232885949,9.163966740184641,9.040134626701409,9.63094079633558,8.944107361131751,8.52230039957964,8.889909125795901,8.71714873771407,9.01572123244399,8.41371230703173,9.732319637293688,8.53240541696841,8.90216273446702,9.63878362248664,8.684264870172841,8.59107953477005,9.204840610730491,8.36336473948457,8.783904626160039,9.99572267736175
OXCT1,6.79291469704587,6.385789949891749,6.99894550709028,8.110112792244081,7.473693311564901,8.15425813615999,8.60487555465714,7.82660161188395,6.96531796816813,7.19491448657993,6.709026299658821,8.15120474932899,7.06828516270622,8.27809905258562,6.63295716946092,6.96057543212829,6.96511200024417,6.261172619930719,8.251110632133699,8.71791630696081,7.99816906955154,7.35491301444526,7.71439437758241,7.15861804987693,7.62268160672717,6.88859894608765,8.02611558002383,7.86233999338677,7.222249486527111,7.281997502259,7.59403325697904,7.62593957364534,7.516096226430861,7.65145665630032,7.099111894300241,6.92896565786394,7.274270713943241,7.88605022152817,6.336172596227049
ZNF586,7.85370234940167,8.06538452312261,7.3884132615523495,7.4713731756157005,8.0413059181168,7.72823244770507,8.28994046832402,8.532082598480411,8.06097076078521,8.73669044179124,7.70345272866889,8.01997186861058,8.318014187341431,7.72836375495507,7.688653531701401,7.36376091674329,7.47275156222735,7.93490579579914,8.61731557455639,8.879899492212159,8.23771279984665,8.00952179305833,8.402533184669531,8.80601449824481,8.34276049855426,7.859751624040361,8.52512546789858,7.94827260088503,7.95185930758461,7.48571343772545,8.05026889734035,7.988364074234151,7.677434391930599,7.738277076880441,8.15013913435813,8.10677968580602,7.935800349501999,7.849696049910799,8.04442957692868
RPS5,13.0682019503008,12.9323567494707,12.9297155064951,12.746607965724198,11.994942332434402,13.075656753178402,12.3460298512958,13.5490189772348,12.3516852503411,13.172551322607,12.8182524961941,13.1136113570261,12.781186185480198,12.5207042137339,11.2645454361503,12.9416168018503,12.696828682969901,13.0405528380142,13.1907283815591,13.5799188909272,12.661159669494099,12.881816566486002,12.7234282130987,13.107303162989199,13.0849114840115,12.575541735952001,12.5004522834182,13.9095909425716,10.7194284764196,12.0667744858568,13.019168865025101,12.931272227254802,12.5433977641576,12.7734502668956,13.641200739655199,13.423903689384199,12.201663151217598,12.720655912750699,12.87045104596
FAT1,8.77617212147709,8.49742010235115,5.63609506953291,8.727494050628751,5.743259279994691,6.14880796382351,8.98119014609128,9.350271541958712,9.2216686674279,8.09885292641216,5.963180599440331,10.337878855713,8.00973928434631,9.699872191585712,6.71485861566215,7.1947182378864,6.28093208321404,5.97450714292913,9.9043663331357,10.475784408170401,5.817100529658821,6.2084823333818795,9.10387906334439,8.498964360892721,8.17363257807204,5.85108190950641,5.835198308457611,5.9342312465865,8.22229522501948,9.949674758766891,9.33584688792852,9.96331386719166,9.02800265960337,8.289755067078989,5.77892308349936,7.5890033036334,8.990817752480499,8.50631513691748,7.31881155252894
PPIE,8.17492555907137,8.44214161491809,6.93209643973277,7.62987236709574,8.01205711861598,9.20361116861101,7.76093067237518,8.59304571339081,8.12691392261864,8.06515488900236,7.8866606530803605,8.3819257715092,7.510244879896869,8.34560367675105,7.6165892348375,7.732371947156559,7.226742421555151,7.44680664416845,8.140287755181191,8.178410433517799,7.8659611558682,8.23091439969669,8.349051376545921,8.638189804044629,8.49510416380882,7.33095076074034,8.43806115160316,7.56491861390016,7.40149612469821,7.01489419087955,8.53986986605404,8.57899488490206,7.755816520005679,8.61093080995065,7.08005063590726,7.9959113836026505,7.386928914605139,7.49774356002747,7.789968066166169
TXLNA,10.0540175629265,10.1315810128193,9.8344297738711,10.3224914059079,10.5646001405586,12.041318918808802,9.64634366831442,9.979212226508631,10.385898826376598,9.46719419229175,9.52764290154726,9.95421729178462,9.414515269894368,10.0078292503071,9.41015910309067,9.591506471056519,9.805140923428679,9.95121835507334,9.46038076078713,9.492453462606141,9.585285577265811,9.7534942302449,10.319605005798,9.445496536471131,10.538925092436001,9.92446200236843,10.173511641746199,10.439873190531198,10.8159965060377,9.59110923188876,10.1800768805302,9.723288467779712,9.767900642216869,10.078358498405802,10.506876623936801,10.3509637858506,10.363897224054401,10.103648042692301,9.896092209595311
MAP3K4,7.94061420711059,7.85033758442943,8.0508223119164,8.09810326663545,7.19680730502772,8.35453557690942,8.03526355420062,8.46269426495951,7.80696416572057,9.479155420421751,7.05250062716611,7.91223656807711,8.10020105121032,6.777073490215441,9.00080880672336,8.049738647532129,7.6884413318543,7.61639722057077,10.443690030860198,10.838815048964697,7.6794444257806305,7.49120317983654,8.83179715080063,8.59842342311846,8.004895517262321,8.02974934324523,8.37420629547359,7.29095878439502,9.750993351605329,7.4500980945857,7.97724494158679,8.85283557848117,8.599031404650889,8.04327864920333,7.856892970272059,8.27678409174103,7.201769631122941,7.40059619239483,8.20740289611999
CPNE3,10.438052838956699,11.126134517854302,10.2365262233965,10.1020685891515,9.54588895530603,9.391808043029,10.491743689475198,11.035223598259599,11.1595870986167,11.1989491516258,10.9476665834593,10.221496056462302,10.343689791178699,10.4663163317875,10.8270818882815,10.6587092499993,11.325671373252199,11.2802126988765,9.666536524420971,9.70444827664448,10.792409342065199,10.806627660904699,11.0937414324687,10.1007396821076,10.608833759759099,10.7345527302377,10.7925234607813,11.396011965831098,9.317047895052369,10.8762557836301,10.5448899819038,10.1693704659272,11.0174837082033,10.6348817950242,12.2439245996488,11.0619397763321,10.405308238520801,10.5389023527208,10.5059317037911
CTTN,10.5310289755927,9.5799618821627,10.284503047582302,9.19420228338696,9.50965285807224,8.68488276085613,9.25310488372462,9.75701387212518,10.109034992019101,9.78010445106402,9.31760930690773,10.0557400709749,9.85541079194334,9.21262086504292,10.8360210807959,9.641101838338631,9.92622157837168,9.912069535788529,9.17723652025717,9.75203632346301,9.9821436923241,10.848936757503099,10.1537195927292,9.813053347396721,9.194000481893589,11.065383041659,10.040450758963999,9.04302093463246,10.537702300503499,9.785360630766231,10.941556527423401,8.380588249979041,8.806229418527199,10.6434244952079,12.5639335329805,10.728214537225,8.73657670189409,8.658687709408401,9.26955220572173
ORC1,6.295505790091231,6.45902262077141,6.48778718834713,6.6010414450607,6.087833942908291,6.9138500626850306,6.9627083635912,6.5894413509053,6.664328088412679,6.57201193166187,6.24375832104868,6.667354241491389,6.22563011889377,6.499596060949821,6.222420088582339,6.37792509587617,5.99353941827268,6.34043584364946,7.03178759103842,7.461915150052481,6.18005853939479,6.39763237064895,6.9239726197363,7.0845991608341095,6.63017037753664,6.46213999384096,6.33201773165296,6.796866797839639,6.48141744845727,6.865728703824231,6.752879315105231,6.931236985706941,6.804069236385291,6.320122465356491,6.27716641007952,6.5763239066272305,6.690654059372441,6.65557882154821,6.49898890680641
CHERP,7.257370752850549,7.145683302824861,7.099111894300241,7.30631361951879,7.48300419174281,7.045041957204799,7.625030707102559,7.49117363201107,7.48799555605229,7.911945572152329,7.103258215535799,7.519224454794981,7.43223206573013,7.02015540617682,7.56787476436313,7.27248707153507,6.952848261745889,7.471005421658,7.67386074868557,7.676062097474929,7.03954029007083,7.148628449187441,7.703392868176991,7.9434366308849595,7.50871825196136,9.45601579243839,7.226557133152539,7.40829475456069,8.387246712949441,7.47841391519511,8.21971129822794,8.05821424597524,7.4822447667741905,7.57677659659598,7.8111509870795794,7.17751912572726,7.489136101321121,7.579129334218861,7.22298494946716
MAST2,7.22695173760436,7.509533347341911,7.09639481025542,7.475975008204321,7.180877488399299,7.51484067086308,6.8646821476641,6.65497220073102,7.326160393585969,6.823707234354839,6.5669828876916805,6.96630906282035,6.724948523013,7.4384546671416505,6.91584075057822,6.827904917749961,7.022956052703741,6.92291121470625,7.09663780800336,7.17344394956391,6.78907744704159,6.797546513468231,7.46500316886271,7.2278539096333,7.3897914937181195,6.72927090443701,7.18880804594561,6.85458636350962,7.1099375889034295,7.11638104373991,7.038987224921599,6.658045143805981,7.4639685279223205,7.029491934270741,7.38718627894676,6.91893204748472,6.4272955593175105,6.23393793793931,7.46779845715112
ZW10,9.38057149983128,8.94490179582822,8.28527195800744,9.38734282924514,8.60281076344658,9.879904425272962,9.01192244500577,8.132693498326809,9.369084786092358,8.34068511396582,8.006493793464191,9.77974584625774,7.81564994885666,9.624891545402551,8.986647534863788,9.07780042852886,8.60348604874274,7.54052160308095,8.66524022505514,8.094202484327639,8.71734715246959,7.86880471671752,9.38343621073933,9.66334930459814,9.06033962548847,8.98488539193876,8.34147846420743,9.159209552616279,9.1722249113153,9.58085518761452,9.094381820000471,8.4362251794507,9.31019010989616,8.807925252353188,8.52710017889413,9.266543023076029,9.47016163716536,9.71112272721289,9.777395717977491
BAX,7.07277442230832,7.838734610561611,7.69896158802161,7.59358312447299,7.77881696914845,8.03215399587842,8.42501948377808,8.68585013618223,7.681622496622349,8.239409837535469,7.226942946681219,7.935946216681139,8.45819266055347,8.02340615093589,7.1132361740304395,7.95999339437676,6.93325506660213,8.18153783360021,8.59983714590263,8.87644465321528,8.11509181439783,7.8618453010976195,8.08514113601074,8.26983812890552,8.58960070916631,8.43009374669336,7.93717820083373,7.634605538255401,7.3566635777580895,8.41319733347226,8.394192353549581,8.489633624766869,7.3514441026236605,7.146656917877901,7.9994874207041,8.44805375190017,7.94581831104162,8.26753501080764,7.446895163193389
MMP2,5.76830695342005,5.661183709617621,5.643186931231839,5.910782268681349,5.85765137821386,5.87097013220101,5.71989024647186,5.74799570112833,5.787973558742241,5.92333502776123,5.646385243719621,5.8492837760845395,5.79116224568098,5.888729506505929,5.83109055362805,5.77890794032321,6.09436133646243,5.826670343616481,6.1045947891771695,5.8525294836158395,5.80077471527962,5.733218763118559,5.82241476297432,5.90105752499141,5.92066148683444,5.761094216587981,5.7759578136136795,5.66072430799729,5.64780121216393,5.77337329473986,5.86290326582646,5.8232386665071,5.92278398505814,5.87501425496295,5.844979979193099,6.79068634442757,5.86538906555138,5.70791538671748,5.78385911598394
GNAS,13.0257825716941,13.1908184413759,14.278638450019901,13.2692588853057,13.2328095936918,12.547420103969701,13.2448782360536,12.3853739684716,13.350049781766698,13.249749446407002,5.880027407893831,13.5256011868608,13.8468895612702,12.956800679196999,14.4579606118353,13.278148523984699,12.9535982084465,11.760642872290099,14.0025565510276,14.1706280255002,13.606790863772302,13.4154452300962,13.5033962209853,13.0979703279039,13.530532111056,12.545949978537,14.3637815361503,13.5685908455355,14.0018785581724,13.011669959887,13.311210386306099,13.037159813949199,13.619081804815302,12.3443895301971,13.529358177483699,13.4756108124059,13.243722674319699,13.1451537100655,14.141554198665302
DNM1L,8.854690537005759,8.70615189247848,7.61468410728634,8.29697623509334,7.8866606530803605,8.89756303826911,7.3233756402773,7.68642478244925,7.994887502083429,7.1097167964011,8.23272015673863,7.63842471374241,7.385280013106789,7.146613315840581,6.9506011643507,8.045793411886459,8.0413059181168,7.37547166681483,7.83878637746582,7.74755556823879,7.467007339355121,8.02364516986371,7.50841172919415,7.632089824828991,7.59344845529032,8.14903596979453,7.06078305479213,8.09810326663545,6.613929893558769,8.031026496908831,7.960837482175389,7.10665695767779,7.32161670846427,7.819917711860549,8.08275510845297,8.27959988283061,7.37704698691913,7.468216675579949,7.89286533476537
AURKA,9.50351792023075,8.51609711120534,10.5140070203953,9.69023047870533,9.0980201775474,9.94421347901221,9.3009472220024,8.61820316031864,9.53622601386317,9.88989435558032,9.54956864940406,9.62745348572151,8.566955430408761,9.68207904807339,11.4236574462234,9.128030538983671,8.25947131347036,9.573146378335,9.54108378248406,9.84045013841384,8.58086880264419,9.18512718652008,10.3003731527408,9.926189338294881,10.2671611695859,10.0942012584515,9.110966060357999,10.4872803565969,9.090491300611811,9.14477466137582,9.924317448126699,10.2678991230798,9.966665115298891,9.620879087741539,9.98428699371121,9.52615692065783,9.03608572906453,8.98523456143402,10.4768494172773
GNA11,8.144131931121041,8.31401128215667,8.53438472090568,7.93084354343883,8.7492018392292,8.6940389116011,8.71419979529541,8.15143706572525,8.50576174101554,8.73897340308243,7.819917711860549,9.09911006503058,8.47537502505846,8.08250603638083,9.380932069467551,8.53690364146772,8.92393505865142,8.505964763221401,8.3200216713025,8.26361956514596,8.20862786307076,8.59417126402532,8.62553715903708,8.39379962002425,9.23639300348484,8.0833289021609,8.97825135054052,9.058458871540509,9.65642134281493,8.14654923694671,8.85587075727303,8.73703657619231,8.06420220160275,7.9346654637948,8.98419113839433,8.67980429428085,9.12318595645923,9.06501691587091,8.07923177383855
ANKRD10,7.741919015627429,7.19749078328161,7.856892970272059,8.34761390572063,7.7149012146489,8.06483433266882,8.18871336276499,8.034493743873,8.84026895987987,8.20018509044184,7.336856601233981,8.79553223130796,7.17454451413105,7.8441545966154695,8.86666230627468,8.45238166821255,9.17763778042759,7.777927243667951,9.94675189361396,9.80185032635424,8.202068382168619,8.055593451067299,7.422852414406989,7.1961989086010805,7.23512605026878,7.18021723187235,7.0780269860805,7.49574372265531,7.18589115751082,7.44438337956996,8.38543209595909,8.00760129250497,9.127405281483929,7.99279442816373,6.681477881495151,8.28942640411988,7.83305340541392,7.74110111905433,7.2753439582816695
PPP1R13B,8.88363844364562,8.120670861501619,8.98380310799001,7.96417385000165,10.0008905399981,7.5530550652162,7.792665712698589,7.833720843926621,8.20914625237919,8.25886998876428,8.5254803552902,9.34377094184128,8.888683511306311,8.08307404448556,8.479832311762081,9.35773027159813,8.3228209002653,8.01014859003957,9.00239672770465,9.40451890639576,8.608549165552981,8.19214574043311,8.61802711184377,8.00132155955603,7.976573370058251,8.68866734599019,7.34693851383458,8.15542694514979,9.35769543806561,7.8309793751726,7.417940274882961,8.075417472111441,8.94614936692416,8.8785958566391,8.952904676469311,7.95573042833407,7.7225865476310505,7.36989173394813,8.32438813302809
MAPKAPK5,10.1563313506636,9.061819176844699,8.99478928575176,9.10505108362856,8.991140031188221,8.894582777801899,8.36524460931903,9.26769821335274,9.05492536905591,8.708087098935401,8.53312010182589,8.49608403055768,8.426405053898371,8.77225463265683,8.9750015677746,8.74953645861001,8.73401607919121,9.72530860019448,8.57175353492619,8.49245459990618,9.250788013157571,9.279855254313881,9.56042651105746,9.271798395055269,8.57542763674233,9.220130001405341,8.753559364496269,9.02483585249834,8.09806187892743,9.062610296221449,8.707984401706,8.1934367703097,8.46971185042338,9.00562850332383,9.649457127473509,9.09009517776379,8.977110518438211,8.70063117680808,10.3281137555824
BIRC5,9.54955377052078,8.023697879386589,9.88793009445341,8.99192112474208,7.90887661104077,9.63943894522316,7.945429823937321,8.39229392111001,9.159868974474051,9.07592871330868,9.22371725913979,8.939391506890411,6.57671636375518,9.774969652272699,9.403845951694642,7.8333366237001805,7.482509576510299,8.24800554492792,9.363376963280169,9.234935717446831,7.57279322289446,8.291694815914969,9.395992038380891,9.62312239216122,9.51644321675435,9.32182192713555,7.43460673550923,9.43697550625748,8.999574644797079,8.21834496335624,9.28488724109578,9.10485481210443,9.31390090382436,7.72444759864929,9.150282178786771,8.462834240082751,8.893922156831652,8.861311242019449,8.824685274389731
ICAM1,6.068354747239081,6.23457809496387,6.0136931985105395,6.2032729466816505,6.158077470149469,5.94054969544788,5.991972593585009,6.113973725543961,6.012032142937571,6.10478071106212,6.1296992932395895,6.06683286340544,5.909920747241499,6.64163846979991,5.981022917017291,5.7397791183151305,6.82162903769622,6.14171471794696,6.07373856444161,6.19072065349321,5.90450066895336,6.051592505625269,5.86722649287287,6.185924056976821,6.268026369295731,6.40101864956609,6.871162438623531,5.85592212057348,5.944157319330619,5.84054754027889,8.16040175294237,6.39833310707165,6.00840715073336,5.875339700896809,5.97664637959888,6.719940365992651,8.174319116340211,7.04360572348211,5.8836024983842306
MCOLN1,7.60276706114446,7.574177813129309,8.18584990830808,6.58035542664052,7.9908553198389995,7.821793191819941,7.543440273430799,7.74107038157043,8.018458361151481,8.43741359832655,7.74554564189795,8.15215855213987,7.31032058976544,7.7018793041152795,7.68839683151863,7.70143310589868,7.4536139908429,8.02048675389109,9.94308731518237,9.68395996326991,7.453065856499681,8.25422506259061,8.004392610599309,8.20192943933366,8.253568908994799,8.03835792781306,8.31826689192412,9.41269619213508,8.16678979352018,7.795913241086559,7.90201955191301,7.946871626054669,7.30710332614409,7.03135181361808,8.4955724466404,7.940155126730749,7.652571304793231,7.71071437738055,7.0093877514071705
AARS,11.5729448711571,11.7393807852774,11.1023088622374,11.6872282290212,10.60056933145,11.254382739680901,11.7662821589062,11.6837688913216,10.956916610653401,11.2842981263098,10.741435297465598,11.554815593659699,11.131309957207199,11.102546620776902,11.681189509598301,10.1203615709404,11.833141853308598,10.975525241258199,11.2514464793199,10.980224018213699,10.5719857702779,11.7016258174964,10.6656050607871,11.7146136659834,11.268940998138302,10.991674083147302,11.234904277453499,10.4855614279265,11.7342513491537,11.7603441877181,11.867324596406501,11.318257471480598,11.1893690425714,10.729304890920199,11.3729024290589,11.495970458367,11.2657192496855,11.629400935156697,11.919546049540699
DLD,9.01040438979391,9.13686676278639,8.57731640372234,9.3927991581994,8.39983297701179,8.59560552974732,8.84921751227624,8.95910441399802,8.867643375855359,8.57205075201223,9.122852754577071,9.535705175184631,8.8004443547872,8.98253008484592,7.51766002689227,9.65864519203282,8.30048036408448,8.94769737270358,9.29998638005871,9.8185515955241,8.877997689328971,8.88304301880643,9.989116888501519,8.78625829537738,9.255149256226131,9.4433252570335,8.46385444525729,9.60690710114099,6.654121852635489,8.99807773607916,8.65127367521533,8.55350230006068,7.50808549483104,8.93975378468866,8.35086757808749,8.13519224811484,9.239423056905089,9.450296334107609,9.795134822335221
WDR7,6.92022367675665,7.04694659468678,7.29633023919505,6.64128010800614,7.615876150385361,7.59863481242504,6.6144749744952795,7.07758041051923,6.9325803009063,7.755366566360901,7.38556710207174,6.91822925100209,7.610911903593769,7.263042508147469,7.0650315945841395,7.25565671216612,7.107512841786,7.65549666305086,7.803789021064251,8.33165032935094,7.78546649428966,7.13998034207363,6.82430489620695,6.72920475278971,7.159474924165231,6.5796048054715195,7.81501880454421,7.0399756263313495,6.56381368796275,7.03626875125957,7.66389086180318,7.543469627971799,7.392471863623049,6.81045434515956,7.25350746470162,7.29812064416378,7.02992187925462,7.29503817558951,8.499415649019639
SPAG7,7.402870468597749,8.214853938321179,7.658413898537719,7.26158333719341,7.45429697768637,7.755582556320371,8.02494885159982,8.71061581458877,7.703927646245769,8.03079658496517,7.254141976277701,8.99372432466038,7.92783085911448,7.9408240567001,8.50104527780954,7.69618131714612,7.6781000192606,7.71389332940023,8.398138941432931,8.38434331299435,8.653546345838249,8.78082988054653,7.71505016527337,8.0608471509131,7.87180685469444,7.600347723874441,8.82858925978099,8.544152798291499,8.691258466960381,7.85835123954407,8.0179785864896,8.81991330248651,8.08110342456091,7.184498811511119,8.2253292319189,8.30048036408448,7.641876575840629,7.87058167504413,7.72620225672283
PSME1,11.0149839886451,11.1683844719872,10.9786437113206,10.406353463217801,11.8957595358833,10.7541783874156,10.9641359009854,11.643976116892901,10.813851432149198,12.212623967611801,12.2636894103983,12.0120750433036,12.2202097434377,10.198852000590499,11.525388424937901,11.641647569768699,11.9304096863319,11.9349892073381,11.911110196023099,12.3750196986182,11.9084311515116,12.201704671484698,10.449967350039001,10.4654231575409,11.5281166140096,11.4582922095825,11.5768202711346,11.641647569768699,10.4330408363756,10.7025464010647,12.5738490135825,11.37337204385,10.2649186884852,11.2141516409515,11.7261536269627,12.1177232821118,10.918244584869402,10.9458891733634,11.2141516409515
