,Unnamed: 0,row_name,smiles,auc
8051,180444,ACH-000573,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,1.03353946211756
8052,180470,ACH-000288,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,1.06480145838606
8053,180476,ACH-000927,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,0.975388121403111
8054,180495,ACH-000212,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.05032150612855
8055,180499,ACH-000856,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.942211107062203
8056,180531,ACH-000643,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.934887662323101
8057,180535,ACH-000019,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.18826705010578
8058,180539,ACH-000374,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.36708686951757
8059,180542,ACH-000759,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.985943107657623
8060,180551,ACH-000352,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.17735058465234
8061,180556,ACH-000276,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.28152666044735
8062,180591,ACH-000223,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.19773624636209
8063,180679,ACH-000147,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.963062821845219
8064,180697,ACH-000277,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.842305881745737
8065,180701,ACH-000117,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.28302340152055
8066,180704,ACH-000097,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.801230835887063
8067,180768,ACH-000849,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.974607151866401
8068,180780,ACH-000768,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.893727893918727
8069,180795,ACH-000783,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.28736483992302
8070,180796,ACH-000573,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.87599346431129
8071,180820,ACH-000288,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,1.65204461574772
8072,180826,ACH-000927,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,0.971961441836374
8073,180844,ACH-000212,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.980846612580704
8074,180848,ACH-000856,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.61162980104922
8075,180880,ACH-000643,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.17149108174927
8076,180883,ACH-000019,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.955536702811799
8077,180888,ACH-000374,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.11144315694849
8078,180891,ACH-000759,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.6874685082134
8079,180901,ACH-000352,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.00317752284565
8080,180905,ACH-000276,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,2.01761655563482
8081,180940,ACH-000223,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.14711110614301
8082,181026,ACH-000147,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.15805759543502
8083,181043,ACH-000277,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.11996369156444
8084,181046,ACH-000117,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.30856930840148
8085,181112,ACH-000849,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.26208255257009
8086,181124,ACH-000768,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.14029129038298
8087,181138,ACH-000783,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.08674242388551
8088,181139,ACH-000573,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.948120622592201
8089,181165,ACH-000288,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.07082822430422
8090,181170,ACH-000927,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.01227015645536
8091,181189,ACH-000212,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0.963335839425938
8092,181194,ACH-000856,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0.911215859769732
8093,181227,ACH-000643,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.33602194632981
8094,181231,ACH-000019,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.14117135520741
8095,181236,ACH-000374,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.07861677603861
8096,181239,ACH-000759,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.22640117051215
8097,181249,ACH-000352,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.11212680639401
8098,181253,ACH-000276,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.21293653089287
8099,181290,ACH-000223,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.18254672638617
8100,181381,ACH-000147,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.39138407162393
8101,181399,ACH-000277,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.28078125671469
8102,181403,ACH-000117,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0.881977418897212
8103,181407,ACH-000097,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.34968988594497
8104,181469,ACH-000624,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.48109847419898
8105,181474,ACH-000849,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.24200792299027
8106,181487,ACH-000768,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.32713195786337
8107,181500,ACH-000783,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0.890803373161333
8108,181501,ACH-000573,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.0228267119638
8109,181526,ACH-000288,CCCCc1cc2ccccc2c(OCCN(C)C)n1,1.25555439304781
8110,181532,ACH-000927,CCCCc1cc2ccccc2c(OCCN(C)C)n1,0.917306485054226
8111,181549,ACH-000212,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.919073018974233
8112,181553,ACH-000856,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.89673036961505
8113,181587,ACH-000643,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.915523033688915
8114,181590,ACH-000019,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.990217015934879
8115,181595,ACH-000374,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.39671196909405
8116,181598,ACH-000759,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.32588750960031
8117,181608,ACH-000352,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.00070053900672
8118,181613,ACH-000276,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.60229686301143
8119,181650,ACH-000223,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.874416608016138
8120,181743,ACH-000147,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.931863073892115
8121,181762,ACH-000277,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.84459446633204
8122,181766,ACH-000117,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.885463588314018
8123,181770,ACH-000097,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.957148288456659
8124,181834,ACH-000624,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.28441392017398
8125,181838,ACH-000849,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.24570794859674
8126,181851,ACH-000768,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.706981758726692
8127,181866,ACH-000783,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,1.07050403023774
8128,181867,ACH-000573,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.809925188204913
8129,181894,ACH-000288,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.791654131838673
8130,181900,ACH-000927,O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,0.832691250914501
8131,181919,ACH-000212,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.833190256186434
8132,181924,ACH-000856,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.805722343969967
8133,181958,ACH-000643,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.894861407030042
8134,181962,ACH-000019,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.894291535313398
8135,181967,ACH-000374,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.829734351766828
8136,181970,ACH-000759,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.808197438755474
8137,181980,ACH-000352,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.939699100474773
8138,181985,ACH-000276,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.847038543131351
8139,182023,ACH-000223,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.961717244602784
8140,182054,ACH-000117,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.814165317875262
8141,182085,ACH-000849,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.790298868467811
8142,182098,ACH-000768,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.821063412894927
8143,182113,ACH-000783,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.828917800248768
8144,182114,ACH-000573,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.770863875157732
8145,182141,ACH-000288,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.90662402166836
8146,182147,ACH-000927,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.779878016692279
8147,182164,ACH-000212,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.916376532719826
8148,182200,ACH-000643,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.869066426866792
8149,182204,ACH-000019,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.87188882124831
8150,182209,ACH-000374,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1.11413799107119
8151,182212,ACH-000759,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1.19085749039816
8152,182222,ACH-000352,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.851922778821799
8153,182227,ACH-000276,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1.35098185629787
8154,182264,ACH-000223,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.860300177246142
8155,182356,ACH-000147,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.930573790799738
8156,182374,ACH-000277,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1.42882533563472
8157,182380,ACH-000097,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1.27340571305349
8158,182438,ACH-000624,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.941860984867325
8159,182443,ACH-000849,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.899130849174933
8160,182456,ACH-000768,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.90096078463301
8161,182471,ACH-000783,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.938435155263023
8162,182472,ACH-000573,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,1.00074246648805
8163,182498,ACH-000288,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.853447140786304
8164,182504,ACH-000927,CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,0.763339948290284
8165,182523,ACH-000212,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.896659697071351
8166,182528,ACH-000856,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.841740451928626
8167,182562,ACH-000643,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.84066115367654
8168,182566,ACH-000019,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.780359862779675
8169,182571,ACH-000374,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.937153888359063
8170,182574,ACH-000759,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,1.39470579140599
8171,182584,ACH-000352,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,1.02711597946609
8172,182589,ACH-000276,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.87903831076233
8173,182627,ACH-000223,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.918403483704557
8174,182720,ACH-000147,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.898730785946817
8175,182739,ACH-000277,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.854338420254658
8176,182743,ACH-000117,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,1.62906903023655
8177,182747,ACH-000097,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,1.0230454851572
8178,182811,ACH-000624,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.835418347253421
8179,182816,ACH-000849,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.990356793214536
8180,182828,ACH-000768,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.831436839934684
8181,182843,ACH-000783,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.962299610319989
8182,182844,ACH-000573,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.916243828710544
8183,182871,ACH-000288,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,0.895734643930003
8184,182877,ACH-000927,CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,1.0115823388176
8185,182896,ACH-000212,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.531838884318947
8186,182901,ACH-000856,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.598954361541371
8187,182935,ACH-000643,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.595030601904313
8188,182939,ACH-000019,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.586465012694027
8189,182944,ACH-000374,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.574121392338058
8190,182947,ACH-000759,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.776143485041078
8191,182957,ACH-000352,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.6572827684092
8192,182962,ACH-000276,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.562468392788034
8193,183001,ACH-000223,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.669334270474266
8194,183096,ACH-000147,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.575461988539202
8195,183115,ACH-000277,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.651824779305008
8196,183119,ACH-000117,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.557788834994673
8197,183123,ACH-000097,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.60421803140287
8198,183187,ACH-000624,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.546344801032827
8199,183192,ACH-000849,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.496263081718518
8200,183205,ACH-000768,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.629990572918567
8201,183220,ACH-000783,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.682890925284447
8202,183221,ACH-000573,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.53744196270838
8203,183248,ACH-000288,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.517192864799645
8204,183254,ACH-000927,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,0.603278324422409
8205,183273,ACH-000212,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.503782730010013
8206,183278,ACH-000856,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.535499547700774
8207,183312,ACH-000643,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.684603819475158
8208,183316,ACH-000019,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.635793100268442
8209,183321,ACH-000374,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.569819523208052
8210,183324,ACH-000759,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.712831496179658
8211,183334,ACH-000352,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.557641128385963
8212,183339,ACH-000276,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.757112969502473
8213,183378,ACH-000223,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.735577887854179
8214,183472,ACH-000147,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.465981598823546
8215,183491,ACH-000277,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.579470419229019
8216,183495,ACH-000117,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.970491194542588
8217,183499,ACH-000097,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.534681996577707
8218,183562,ACH-000624,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.932660685436315
8219,183567,ACH-000849,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.55682125728125
8220,183580,ACH-000768,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.594088748104752
8221,183595,ACH-000783,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.735042394738915
8222,183596,ACH-000573,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.685443936157397
8223,183623,ACH-000288,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.516212289923352
